buildings_solar_pv_solar_radiation,energy_power_hydro_river,energy_power_solar_csp_solar_radiation,energy_power_solar_pv_solar_radiation,energy_power_wind_turbine_coastal,energy_power_wind_turbine_inland,energy_power_wind_turbine_offshore,households_solar_pv_solar_radiation,agriculture_chp_engine_biogas,buildings_chp_engine_biogas,energy_chp_supercritical_waste_mix,energy_power_supercritical_waste_mix,households_collective_chp_biogas,industry_chp_combined_cycle_gas_power_fuelmix,industry_chp_engine_gas_power_fuelmix,industry_chp_turbine_gas_power_fuelmix,industry_chp_ultra_supercritical_coal,energy_power_hydro_mountain,energy_power_nuclear_gen3_uranium_oxide,energy_power_nuclear_gen2_uranium_oxide,energy_power_ultra_supercritical_oxyfuel_ccs_lignite,energy_power_combined_cycle_network_gas,energy_power_ultra_supercritical_lignite,energy_power_combined_cycle_ccs_coal,energy_chp_ultra_supercritical_lignite,energy_power_combined_cycle_ccs_network_gas,energy_power_combined_cycle_coal,energy_power_ultra_supercritical_coal,energy_power_engine_network_gas,energy_power_ultra_supercritical_ccs_coal,households_collective_chp_network_gas,buildings_collective_chp_network_gas,agriculture_chp_engine_network_gas,energy_chp_ultra_supercritical_coal,energy_chp_combined_cycle_network_gas,energy_power_ultra_supercritical_network_gas,energy_power_supercritical_coal,energy_power_ultra_supercritical_cofiring_coal,energy_power_turbine_network_gas,energy_chp_ultra_supercritical_cofiring_coal,energy_power_ultra_supercritical_crude_oil,agriculture_chp_supercritical_wood_pellets,buildings_collective_chp_wood_pellets,households_collective_chp_wood_pellets,energy_power_engine_diesel
0.0,607.6672923312001,0.0,0.0,262.003649859129,1629.0076929991346,1107.129393903261,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,799.3041369015864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,593.8310242872,0.0,0.0,216.34296732492683,1345.1123993427325,843.2167553536902,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,1004.1417437550426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,520.4301129126,0.0,0.0,283.624018812579,1763.4323369672097,587.0107466213977,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,1799.7880400956656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,564.1468327458,0.0,0.0,367.31722147869857,2283.7948245438083,209.1579720072721,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,3191.6687697671755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.85083338877562,476.173683729,0.0,25.92052014844455,234.01807024139222,1455.007351725856,1361.7518618372078,125.99838599138481,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,7900.311018008901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558.6947921517866,459.5897883312,0.0,226.8045512988898,188.35738770719004,1171.1120580694542,1236.0169615670059,1102.485877424617,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,1437.094108032732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330.5554186903078,490.99124610539997,0.0,946.0989854182252,139.75085468691017,868.900939015864,1272.8419808995054,4598.941088685541,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,3510.0796888260957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5507.1343797819,419.7491859456,0.0,2235.6448628033436,135.33207895779424,841.4272009200857,1303.5294970099212,10867.360791756946,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,11248.169260940167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6975.703547723758,488.68520143140006,0.0,2831.816826217576,151.5342566312206,942.164240604614,1217.604451900757,13765.323669558833,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,6937.22007296335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9433.960633191593,499.479452901,0.0,3829.75685193268,150.06133138818194,933.0063279060212,1021.2043487940985,18616.261530227097,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,994.4519545756939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9529.736883274758,524.7478153421999,0.0,3868.637632155348,106.37967831309695,661.4156499116802,904.5917875745204,18805.25910921418,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,3252.0354466917074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10503.462092453565,561.1538806578,0.0,4263.925564419118,124.13389159254989,771.8024709766789,861.6292650199391,20726.734495582754,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,549.4545730797322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9465.886049885981,499.822906608,0.0,3842.717112006903,97.50257167337026,606.2222393791795,972.1043230174339,18679.260723222793,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,2496.1027022096696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8045.20500698573,517.2899673654,0.0,3265.985538704014,85.96233304172625,534.470805686933,1039.6168584603474,15875.79663491449,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,5469.907644268549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6353.157922183173,487.21325763059997,0.0,2579.0917547702325,63.769566442409996,396.48727935568417,1229.8794583449242,12536.839406142788,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,9301.393073824047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3639.497503160209,313.0332926184,0.0,1477.4696484613387,31.89958981614415,198.33569968187624,1589.8103381028102,7181.908001508932,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,795.9901140327001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617.8841689398027,350.0772008616,0.0,1062.7413260862274,24.751607031028964,153.8931167154226,2182.7623763933716,5165.933825646782,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,3375.19065720409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133.3522926507678,237.571661304,0.0,460.08923263489095,20.089879127692996,124.9088234764312,2568.2390899644997,2236.4713513470815,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,7518.950559165853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.81354173596952,213.43178987747999,0.0,32.40065018555569,16.67127866524659,103.65367510117066,2543.969036995261,157.49798248923102,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,10684.853581927542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,280.8958606416,0.0,0.0,21.022224708360188,130.70568212422947,2191.884715443997,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,10435.305540579371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,113.92841749067999,0.0,0.0,20.711442848137775,128.7733959082966,1291.2544905657544,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,7989.399879199555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,256.363472403,0.0,0.0,17.60362424591378,109.45053374896894,403.1699865683313,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,2934.6873234034138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,261.26994866940004,0.0,0.0,61.994145114464395,385.4485972491824,250.1051171974153,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,11477.463934884598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,189.24285373434,0.0,0.0,71.75896241816366,446.16134883493254,288.6436067881382,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,7149.6544973039145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,298.2157279398,0.0,0.0,31.89958981614415,198.33569968187624,423.15267787844704,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,4719.332967556913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,244.73512006020002,0.0,0.0,27.859425633252958,173.21597887475028,571.0245935733052,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,3638.845384158051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,366.857354205,0.0,0.0,26.616298192363352,165.48683401101914,471.11113702272644,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,4002.1105240939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,328.09617972899997,0.0,0.0,11.387987041465834,70.80480943031382,329.59075197827974,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,6585.067610615852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.77625008316343,405.1769483034,0.0,38.88078022266683,0.0,0.0,197.1146940101707,188.99757898707722,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,11864.766350634645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686.3964589293396,460.12949998380003,0.0,278.6455915957796,0.0,0.0,223.60990560379216,1354.4826494073902,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,4262.319426110349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723.9725014969406,450.7581278286,0.0,699.8540440080023,0.0,0.0,163.39351561828866,3401.956421767388,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,8267.39868102377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458.2570854678634,462.0920909508,0.0,997.940025715116,3.9309858761335534,24.44090468486037,127.26368162698606,4850.937860668319,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,8807.4666339096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5618.8733382122555,446.6366856468,0.0,2281.005773063121,5.120626338647666,31.837494260541863,148.94158202176763,11087.857967241867,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,14433.694119950715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4708.998962422205,525.3856559676,0.0,1911.6383609477869,3.8275388793931966,23.7977229826272,221.20125000437355,9292.380966864637,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,3678.0137643391063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8252.720215499257,531.5187536028,0.0,3350.227229186462,2.2758339282878475,14.14999744912969,223.60990560379216,16285.291389386506,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,9462.988593585529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9481.848758233176,679.6453220892,0.0,3849.1972420440143,2.3792809250282043,14.79317915136286,245.28780599857473,18710.76031972064,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,4565.029571494657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9178.55729963648,844.5029817348,0.0,3726.0747713388982,4.03443287287391,25.08408638709354,230.835872402053,18112.26798626154,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,4256.5341042180535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8779.489590956677,907.1096393376,0.0,3564.0715204111375,7.658604718797015,47.617374839120444,204.34066080843155,17324.77807381547,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,3368.2044984034314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7023.591672765342,955.7818999235999,0.0,2851.25721632891,14.8065875039122,92.0599578055741,97.5165594205672,13859.822459052377,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,8152.963044108636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5986.0156301976995,955.7818999235999,0.0,2430.0487639166704,24.13004331058418,150.02854428355715,86.55424424667008,11812.348686692298,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,9054.3649306217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3623.5347948130147,955.7818999235999,0.0,1470.9895184242275,27.548643773030545,171.28369265881742,94.14353936706053,7150.408405011086,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,1290.2414083525218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197.2031260395456,850.537948095,0.0,486.00975278333647,27.548643773030545,171.28369265881742,92.45702934030702,2362.469737338471,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,9227.710016280878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.77625008316343,715.4626112658001,0.0,38.88078022266683,19.779097267470583,122.97653726049835,132.08099282582646,188.99757898707722,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,10964.800000000001,1213.3879268267501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,491.72721800579995,0.0,0.0,12.009550761910617,74.66938186217926,163.39351561828866,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,10964.800000000001,1046.8199149279117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,261.4171444308,0.0,0.0,5.120626338647666,31.837494260541863,168.21082681712892,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,10042.104714863788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,170.74543185593998,0.0,0.0,16.360496805024177,101.72138888523781,182.66276041365063,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,15444.0,0.0,4004.086434396042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,363.81533763059997,0.0,0.0,32.83193539681134,204.1325583296745,235.65318360089358,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,11827.047996827636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,244.489795326,0.0,0.0,35.318190278590556,219.59084805713675,274.1916731916165,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,7382.25701450823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,67.3168770747,0.0,0.0,76.19751573802701,473.7580541011829,170.6194824165492,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,4579.246854291794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,175.5047153538,0.0,0.0,186.8844624641514,1161.9541453708614,58.7268288052389,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,1906.7535316416925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,161.66844777024,0.0,0.0,211.92419159581047,1317.6386612469516,13.472940572422615,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,1687.7483273057896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,260.1905253642,0.0,0.0,200.14078965150048,1244.3753596582042,7.438185941024982,0.0,0.0,0.0,390.410958907008,751.8041780877733,0.0,1231.7219473335813,18.63013698643968,1689.0410959029505,636.3013698677375,4257.000000000001,0.0,0.0,0.0,10656.000000000002,17280.0,0.0,0.0,0.0,0.0,10296.0,322.50388888888887,0.0,0.0,0.0,0.0,1252.1739130434776,3257.719773217645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
