buildings_solar_pv_solar_radiation,energy_power_hydro_river,energy_power_solar_csp_solar_radiation,energy_power_solar_pv_solar_radiation,energy_power_wind_turbine_coastal,energy_power_wind_turbine_inland,energy_power_wind_turbine_offshore,households_solar_pv_solar_radiation,agriculture_chp_engine_biogas,buildings_chp_engine_biogas,energy_chp_supercritical_waste_mix,energy_power_supercritical_waste_mix,households_collective_chp_biogas,industry_chp_combined_cycle_gas_power_fuelmix,industry_chp_engine_gas_power_fuelmix,industry_chp_turbine_gas_power_fuelmix,industry_chp_ultra_supercritical_coal,energy_power_hydro_mountain,energy_power_nuclear_gen3_uranium_oxide,energy_power_nuclear_gen2_uranium_oxide,energy_power_ultra_supercritical_oxyfuel_ccs_lignite,energy_power_combined_cycle_ccs_coal,energy_power_ultra_supercritical_lignite,energy_power_combined_cycle_coal,energy_power_ultra_supercritical_coal,energy_chp_ultra_supercritical_lignite,energy_power_ultra_supercritical_ccs_coal,energy_chp_ultra_supercritical_coal,energy_power_supercritical_coal,energy_power_ultra_supercritical_cofiring_coal,energy_power_combined_cycle_network_gas,energy_chp_ultra_supercritical_cofiring_coal,energy_power_combined_cycle_ccs_network_gas,energy_power_engine_network_gas,agriculture_chp_engine_network_gas,buildings_collective_chp_network_gas,households_collective_chp_network_gas,energy_chp_combined_cycle_network_gas,energy_power_ultra_supercritical_network_gas,energy_power_turbine_network_gas,energy_power_ultra_supercritical_crude_oil,agriculture_chp_supercritical_wood_pellets,buildings_collective_chp_wood_pellets,households_collective_chp_wood_pellets,energy_power_engine_diesel
253.71117086726298,0.0,0.0,103.08111321563368,367.3249390920457,3287.3384656983694,194.82145125540546,57.20445590410749,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,6295.713236044545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286.6780808268343,0.0,0.0,522.7685027364282,435.84164140034045,3900.5219636596134,193.23637803753093,290.10831208511667,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,6185.632472303047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645.84506761574,0.0,0.0,1074.9887521058931,433.8840213343887,3883.002435146431,193.32443766074638,596.560754428549,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,3855.9521336695375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3914.400921952055,0.0,0.0,1590.3943181840614,315.3324455231354,2822.036750930168,189.4498142392757,882.5830339490864,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,4119.244752258286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621.167755082293,0.0,0.0,1877.5488478561863,219.67754029689112,1965.9825713249857,182.1363141441139,1041.938303967673,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,4990.420350421895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4258.723225271918,0.0,0.0,1730.290114690995,268.2407998732927,2400.5946932783913,170.7620671456769,960.2176526760907,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,4578.627611575101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008.2895974261155,0.0,0.0,1222.2474852710839,341.82149620117355,3059.0979083593065,153.6236425448307,678.281405720131,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,5145.300832284111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522.2670252035805,0.0,0.0,618.4866792938031,476.9516627853163,4268.432062436351,134.0963089432083,343.22673542464554,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,5135.59589648387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.32230331985687,0.0,0.0,139.89579650693142,760.0567834598111,6802.053534830406,110.17624484232427,77.63461872700302,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,3520.4156410902415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1227.7387919084429,10987.527736196847,87.49132734159936,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1292.640602773089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1400.8509021107616,12536.777564299851,67.16917515808571,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,1281.2667665561949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1413.944509369742,12653.957516479486,48.89450923182873,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,1136.7852618835223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1391.6853770294747,12454.7515977741,39.930350825908675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1033.022363484507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1360.2607196079184,12173.519712542942,33.44309016752712,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,1692.442240143359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1377.2824090445945,12325.853650376483,27.26447156120681,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,13957.116698801829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1368.1168839633076,12243.827683850732,24.953788079241463,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,11108.993607213675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1334.0735050899557,11939.159808183653,24.1835602519197,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,6577.382719982168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1257.7492137887655,11256.103059350442,28.291441997635822,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,3394.4641012955703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1017.7350249769011,9108.119649498381,36.114315144507756,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,3213.709762934211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,555.2564654233661,4969.213202963475,35.923513360437795,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,6145.679357167073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,244.69497704837036,2189.8736644524947,24.31193155647333,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,9052.296298895175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,708.3873138913448,6339.642691628475,23.284961120044315,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,5553.365815887892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,754.8898365029639,6755.812450510208,22.386361988168893,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,8594.516921053646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,747.139416067694,6686.450824029919,22.643104597276146,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,1192.5713944217027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.95562384830055,0.0,0.0,117.80698653215276,597.2979543191461,5345.45937874436,32.87068481531699,65.3765210332657,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,4177.991513998253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504.1447987130612,0.0,0.0,611.1237426355434,365.3673190260939,3269.818937185186,54.22462012698715,339.1407028600663,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,6824.285155178621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044.5340504071546,0.0,0.0,1236.9733585876036,194.44350710715187,1740.1530696462212,74.09293962903227,686.4534708492896,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,6482.591960242926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4240.600998781398,0.0,0.0,1722.9271780327354,88.8939703936816,795.5478573442974,100.8897150541668,956.1316201115114,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,6888.636683216877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4729.901114025403,0.0,0.0,1921.7264678057422,53.558078590248606,479.3127641532171,108.39116543181025,1066.454499355147,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,7313.913043794144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331.212131233989,0.0,0.0,1759.7418613240318,79.86787975564978,714.769745673947,105.57915075356561,976.5617829344063,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,6914.2481736151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080.7785033881933,0.0,0.0,1251.6992319041233,121.17604771233948,1084.4531377333333,109.81922896022124,694.625535978448,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,8067.781525566428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576.6337046751323,0.0,0.0,640.5754892685799,192.46330550188668,1722.4314498647918,124.09986424433127,355.4848331183818,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,8348.620802374007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362.4445298103757,0.0,0.0,147.25873316519096,275.59886950608114,2466.4450147864864,145.84165308125608,81.72065129158213,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,8462.345311418965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,360.95247724642127,3230.308744280333,164.18491395968158,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,7828.899904810165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,412.3502006089249,3690.2876215014708,174.83642427944537,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,11063.160948484354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,414.3078206748767,3707.8071500146543,179.25031117436131,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,11070.453219724212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,480.86690291721976,4303.471119462715,176.53407308518211,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,8306.073202935255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,584.380586927029,5229.856667943872,177.2131326074771,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,1592.4,0.0,322.50388888888887,0.0,0.0,0.0,1954.8432028641164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,700.6368934560749,6270.281065148186,177.8921921297717,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,3547.6983959281615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,690.3029995423824,6177.7988965078075,178.74101653264006,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,1416.161290696797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,617.9657421465312,5530.423716025119,178.91078141321384,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,13876.223378865112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,557.2140854893179,4986.732731476658,179.42007605493473,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,10350.967194731156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,617.9657421465312,5530.423716025119,177.04336772690334,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,7119.109062315285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,685.1360525855372,6131.557812187627,177.04336772690334,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,4965.699673464662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,739.3889956324242,6617.089197549631,179.92937069665592,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,4117.692797179139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1370.7356054151035,12267.263674286658,191.29906632679592,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,629.6169179166174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1378.5917697704922,12337.571645594444,191.8274240660873,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,1289.3127469928309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1330.1454229122603,11904.00582252975,192.17966255894814,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,10946.66067898568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.85558543363149,0.0,0.0,51.54055660781684,1279.1852294175662,11447.942575888714,192.61996067502443,28.602227952053745,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,3802.525840126601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634.2779271681575,0.0,0.0,257.7027830390842,1289.9032372319673,11543.862334157857,191.38712595001104,143.01113976026872,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,307.0407520814523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123.578042412166,0.0,0.0,456.50207281209254,1210.5899794054021,10834.05612296623,190.77070858750417,253.3340190039049,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1231.7219473335813,9.71549244996205,1589.6127885479714,636.3013698677375,2678.4492849700273,0.0,10987.961904761903,0.0,0.0,21296.907692307694,0.0,8580.357000000002,517.6285714285713,0.0,2365.65,14340.45875,2301.037037037038,4999.581818181818,219.09678297039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
