buildings_solar_pv_solar_radiation,energy_power_hydro_river,energy_power_solar_csp_solar_radiation,energy_power_solar_pv_solar_radiation,energy_power_wind_turbine_coastal,energy_power_wind_turbine_inland,energy_power_wind_turbine_offshore,households_solar_pv_solar_radiation,energy_chp_supercritical_waste_mix,energy_power_supercritical_waste_mix,energy_power_hydro_mountain,energy_power_nuclear_gen3_uranium_oxide,energy_power_nuclear_gen2_uranium_oxide,agriculture_chp_engine_biogas,buildings_chp_engine_biogas,households_collective_chp_biogas,energy_power_ultra_supercritical_lignite,energy_chp_ultra_supercritical_lignite,energy_power_combined_cycle_coal,energy_power_ultra_supercritical_coal,energy_power_ultra_supercritical_oxyfuel_ccs_lignite,energy_chp_ultra_supercritical_coal,energy_power_combined_cycle_ccs_coal,energy_power_supercritical_coal,industry_chp_ultra_supercritical_coal,energy_power_ultra_supercritical_ccs_coal,energy_power_combined_cycle_network_gas,energy_power_ultra_supercritical_cofiring_coal,energy_power_engine_network_gas,energy_chp_ultra_supercritical_cofiring_coal,energy_power_combined_cycle_ccs_network_gas,energy_chp_combined_cycle_network_gas,energy_power_ultra_supercritical_network_gas,households_collective_chp_network_gas,agriculture_chp_engine_network_gas,buildings_collective_chp_network_gas,industry_chp_combined_cycle_gas_power_fuelmix,energy_power_turbine_network_gas,industry_chp_engine_gas_power_fuelmix,industry_chp_turbine_gas_power_fuelmix,energy_power_ultra_supercritical_crude_oil,agriculture_chp_supercritical_wood_pellets,households_collective_chp_wood_pellets,buildings_collective_chp_wood_pellets,energy_power_engine_diesel
8364.45917392962,2267.8587098196,0.0,3395.5881394462413,1513.4732037101437,12849.969604577424,49.796539578532865,1890.6102786070542,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,11470.181884172976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6544.710422349506,2680.0615157353423,0.0,2656.8533152155687,1528.108839599179,12974.23178236606,47.70453018409313,1479.2943019635336,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,11984.330892127597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4278.0058370479655,2680.0615157353423,0.0,1736.6748499457842,1539.35137543087,13069.685235629358,24.41215926414757,966.9533486005527,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13471.089212342682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819.7487515801074,2680.0615157353423,0.0,738.7348242306706,1554.9577659435251,13202.189493539692,15.817060510924378,411.3159766435193,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,640.2086563738194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223.47791686071469,2680.0615157353423,0.0,90.72182051955593,1557.1764438995863,13221.026922724324,30.178503194008233,50.512488359730376,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,2329.4853885317793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2680.0615157353423,0.0,0.0,1560.6153947314835,13250.22493796053,69.98687112362241,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,905.0090651155232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2680.0615157353423,0.0,0.0,1561.9466015051207,13261.527395471316,95.04741904085044,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,1603.813232060598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2680.0615157353423,0.0,0.0,1514.8469771016794,12861.633469045944,85.48390328264989,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1395.869187417823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2680.0615157353423,0.0,0.0,1470.1993418767217,12482.55787381866,78.61778940496765,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,1700.8430875314202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2680.0615157353423,0.0,0.0,1287.1863908229266,10928.707529775387,86.21955834097302,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,180.94007718843204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2680.0615157353423,0.0,0.0,942.9461259084524,8005.97528054962,96.51872915749671,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,11082.013807400413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1852.1518624976413,0.0,0.0,768.6751889552335,6526.347998533353,100.93574016659757,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,8598.021509821374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1588.499217562855,0.0,0.0,773.9007247504609,6570.714807256294,105.13546389749081,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,6338.118663855925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1929.6655282218298,0.0,0.0,942.9461259084524,8005.97528054962,105.32636043071308,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,3546.4876841882297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2356.521599558735,0.0,0.0,839.9080969718838,7131.142784867026,99.02677483437333,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,5066.76518145606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2435.840377220533,0.0,0.0,742.547509979089,6304.513954918589,99.40856790081831,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,7892.264560883756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.66437512474516,2435.840377220533,0.0,58.32117033400024,664.1644730506591,5639.011824074326,99.98125750048557,32.47231394554096,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,12924.090403435323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229.1285427339287,2435.840377220533,0.0,498.97001285755687,577.9431324293832,4906.959480145612,104.94456736426831,277.81868597851667,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,699.7293468583711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4054.527920187254,2435.840377220533,0.0,1645.9530294262297,567.4920608389266,4818.225862699716,111.0532564273858,916.440860240823,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,708.5134619514181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6257.381672100006,2435.840377220533,0.0,2540.210974547564,604.0708114055278,5128.793523760377,119.27114688947891,1414.3496740724495,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,65.84683478694205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8412.347298971203,2435.840377220533,0.0,3415.028529557576,601.4580435079133,5106.6101193989,122.65266162689854,1901.4343832555683,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,3819.770135289459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9433.960633191593,2435.840377220533,0.0,3829.75685193268,739.9347420814743,6282.330550557111,126.15078032078084,2132.3486157571883,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,2921.454101859804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9801.102925177067,2435.840377220533,0.0,3978.7998427862417,951.3005606870925,8076.90764506442,128.01644362418452,2215.333418062463,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,2251.9733465642717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8667.750632526317,2435.840377220533,0.0,3518.710610151358,1133.2649083367521,9621.854942897584,129.701273394844,1959.1629413809767,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,1402.311421897584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6353.157922183173,2435.840377220533,0.0,2579.0917547702325,1302.3617482511409,11057.552151016858,130.54805281185574,1435.9978833694777,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,2571.2281293393835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5507.1343797819,2375.6345585717054,0.0,2235.6448628033436,1338.6071158351365,11365.289262330974,131.81822193737287,1244.7720345790706,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,1647.0970849529679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4086.4533368816433,2112.3004660262113,0.0,1658.9132895004527,1452.4889846312528,12332.190129128767,131.93919042551732,923.6569300064991,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,1240.1275943928808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500.4945846362293,1944.4249810942804,0.0,609.1322234884478,1473.633775355566,12511.717534990003,132.54403286623995,339.1552789867616,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,2799.067230606911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.55250016632687,2126.104266713071,0.0,77.76156044533366,1452.4889846312528,12332.190129128767,131.75773769330053,43.29641859405461,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4772.453543862917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1923.8254575507078,0.0,0.0,1396.872258009895,11859.982729064739,129.27788368633838,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1521.743070865429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1965.236864593572,0.0,0.0,1371.7123102526127,11646.365095702431,123.00247349628654,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,4476.636407329341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2058.9965477208134,0.0,0.0,1248.1640431503758,10597.392789440173,115.82566975794605,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,1363.5905831484158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2062.8191365340363,0.0,0.0,1093.3259519239834,9282.757841816096,105.70815349715805,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1503.7400479907856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2217.1031857171124,0.0,0.0,758.224117364775,6437.614381087442,99.21767136759583,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4620.139808267071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2166.1352966766203,0.0,0.0,719.0325989005609,6104.863315665318,84.99346657710119,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,12840.238924960933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2123.1311426341517,0.0,0.0,656.326169357815,5572.461610989891,75.92038752444955,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,9377.151693515341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2103.168718886878,0.0,0.0,583.1686682246126,4951.326288868569,74.20385905502883,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,7791.782226641117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2018.5407828989696,0.0,0.0,553.633336006903,4700.559958597055,71.3672847394075,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,7269.867874460114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1982.1199817929241,0.0,0.0,508.0975258445355,4313.943416545416,67.6861817639801,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,8552.091394821306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1962.263740514653,0.0,0.0,549.6737003406097,4666.941128853429,46.83285960307668,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,10131.867981225972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.66437512474516,1895.3683864604,0.0,58.32117033400024,462.56171568216774,3927.326874493776,48.75053488131288,32.47231394554096,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,857.8025526173619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989.6879175260233,2008.9843058836275,0.0,401.768062300891,397.2277271883344,3372.61618372402,56.87294177366234,223.69816273594907,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,824.7422054139067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282.6672936487303,2108.7964196377097,0.0,926.6585953068934,304.0250426602145,2581.2895448939275,65.61556134030222,515.9489882458178,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,4563.759703331689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341.856670436743,2092.0194898896457,0.0,1762.5953700942298,375.44973102372404,3187.712620134107,71.13721580344331,981.3854881319046,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,3885.763187188295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7550.361048222701,2082.038278016009,0.0,3065.101507553562,480.38007618048476,4078.6116083400625,66.07569921223083,1706.6004995823157,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,170.72853033805296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9433.960633191593,2054.8554065182984,0.0,3829.75685193268,580.5559003269998,4929.142884507106,56.87294177366234,2132.3486157571883,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4526.8684103259075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4198.192295311999,1958.0164168431354,0.0,1704.27419976023,648.4878656649731,5505.911397905474,49.0992031137197,948.9131741863639,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,5094.61012198331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4389.7447954783265,2006.8606415567263,0.0,1782.035760205564,577.9431324293832,4906.959480145612,48.75053488131288,992.2095927804188,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,4180.332848202193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5235.7683378796,2195.8665673595265,0.0,2125.4826521724526,596.2325077126858,5062.243310675959,55.26245922191283,1183.4354415708258,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,552.1882157532416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4166.26687861761,2210.9445676389837,0.0,1691.313939686007,685.0666162315724,5816.479058966118,66.07569921223083,941.6971044206879,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,217.61114259917377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3751.2364615905703,2402.923617520703,0.0,1522.8305587211185,781.7390284433048,6637.2650203407275,69.29666431572961,847.8881974669034,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4670.870995847617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947.4504183576576,2402.923617520703,0.0,790.5758645275592,797.4156358289907,6770.365446509581,75.42995081890064,440.1802557062221,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,608.0181387415695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.3660419022964,2402.923617520703,0.0,110.16221063088933,739.9347420814743,6282.330550557111,82.05084634380866,61.33659300824403,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,0.0,0.0,0.0,19555.969999999998,557.8885714285713,0.0,7578.755555555556,0.0,2313.08,0.0,13678.028571428571,772.3971428571427,0.0,4888.48,1725.7777777777783,332.68822222222224,1557.0133333333335,0.0,106.0672053187186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
