buildings_solar_pv_solar_radiation,energy_power_hydro_river,energy_power_solar_csp_solar_radiation,energy_power_solar_pv_solar_radiation,energy_power_wind_turbine_coastal,energy_power_wind_turbine_inland,energy_power_wind_turbine_offshore,households_solar_pv_solar_radiation,energy_chp_supercritical_waste_mix,energy_power_supercritical_waste_mix,energy_power_hydro_mountain,energy_power_nuclear_gen3_uranium_oxide,energy_power_nuclear_gen2_uranium_oxide,industry_chp_ultra_supercritical_coal,energy_chp_ultra_supercritical_lignite,energy_chp_ultra_supercritical_coal,energy_power_ultra_supercritical_lignite,agriculture_chp_engine_network_gas,buildings_collective_chp_network_gas,households_collective_chp_network_gas,energy_power_combined_cycle_coal,industry_chp_combined_cycle_gas_power_fuelmix,energy_power_ultra_supercritical_coal,industry_chp_engine_gas_power_fuelmix,energy_power_ultra_supercritical_oxyfuel_ccs_lignite,industry_chp_turbine_gas_power_fuelmix,energy_power_combined_cycle_ccs_coal,energy_chp_ultra_supercritical_cofiring_coal,energy_power_supercritical_coal,energy_power_ultra_supercritical_ccs_coal,agriculture_chp_supercritical_wood_pellets,buildings_collective_chp_wood_pellets,households_collective_chp_wood_pellets,energy_chp_combined_cycle_network_gas,agriculture_chp_engine_biogas,households_collective_chp_biogas,buildings_chp_engine_biogas,energy_power_ultra_supercritical_cofiring_coal,energy_power_combined_cycle_network_gas,energy_power_engine_network_gas,energy_power_combined_cycle_ccs_network_gas,energy_power_ultra_supercritical_network_gas,energy_power_turbine_network_gas,energy_power_ultra_supercritical_crude_oil,energy_power_engine_diesel
12355.136260728066,144.6213862111315,0.0,5015.620648724014,342.48712042467145,2907.8473782209985,132.9725632359331,2792.618999316519,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,9863.961767657282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10535.387509147953,0.0,0.0,4276.885824493341,403.7448610364743,3427.949156684668,138.67112390906158,2381.303022672998,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,10650.533541582088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8412.347298971203,206.20758592510208,0.0,3415.028529557576,502.84145735760075,4269.317373526537,136.26977351280087,1901.4343832555683,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,10544.977841718617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5890.239380114533,117.33232875681931,0.0,2391.1679836940025,681.1114698320159,5782.89834482373,133.46202202302317,1331.3648717671751,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,11070.63765110937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463.9077113410754,0.0,0.0,1406.188218053116,855.119575653501,7260.29408944268,108.08682763615785,782.9435695758204,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,11777.025978930746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.9420844699014,315.1514493096607,0.0,531.3706630431137,761.1795678617165,6462.707292518205,100.3628338057026,295.85886039270673,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,581.3117851705902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.58979181913296,227.01947390845055,0.0,71.2814304082225,614.3880548072646,5216.39088841166,113.10742362595388,39.68838371121672,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,1136.5239335666556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,719.071969831002,0.0,0.0,514.9757344581473,4372.3420531398315,97.38469197677135,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,12546.929580766417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,476.01884993447396,0.0,0.0,654.4221038221139,5556.295362258889,49.13686339441136,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,9957.889932058184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,400.62884704250115,0.0,0.0,940.4599412545077,7984.866616612763,20.982077885913107,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,1823.6066470433145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,277.8811799817117,0.0,0.0,860.8089333602347,7308.598924587352,17.605043865178143,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2197.8568348816602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,268.32470097345515,0.0,0.0,643.7463574181542,5465.654169232963,26.15214710923168,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,301.6228933848706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,293.9148284609319,0.0,0.0,523.0652525251777,4441.025172882021,30.791952822466424,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,151.60821088733246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,260.7857003354979,0.0,0.0,383.5210658688973,3256.241357329184,41.73032019519834,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,259.9586841480493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.3660419022964,292.21589899232504,0.0,110.16221063088933,284.71587425205195,2417.3472785053937,36.61627846240856,61.33659300824403,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,2030.8561021209318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612.233543066585,281.1728564499232,0.0,654.4931337482251,277.1143944924978,2352.8077917007186,21.512341395997076,364.4115231666264,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,3138.3207886657774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894.900836715315,395.3196917057618,0.0,1581.1517290551185,130.29890690509836,1106.2878345884753,21.247209640955116,880.3605114124442,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,11202.815103039713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6321.232505488783,458.9233702882602,0.0,2566.131494696009,50.11138603760354,425.46494106926696,25.48931772162672,1428.7818136038015,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,3341.4451697516342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811.415007651007,453.6142154497494,0.0,3577.0317804853366,16.79370786613201,142.58503890187032,23.36826368129093,1991.6352553265058,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,4139.5359390601225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10918.492509480622,496.6183719833609,0.0,4432.408945384014,11.895207714597133,100.99488857681952,19.032087514239063,2467.8958598611107,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,2724.5648395819153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12578.61417758879,536.2246670886158,0.0,5106.342469243574,12.457343007377126,105.76763341840349,16.178000216117223,2843.1314876762513,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,2358.0964316066093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13584.264803462042,347.4311122025627,0.0,5514.59066158159,14.284282708912158,121.27905415355183,11.896869268934447,3070.437685295046,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,3706.9495174268086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13903.518970405874,592.2893495172139,0.0,5644.193262323794,15.68962094086217,133.210916257512,8.181976871875078,3142.598382951793,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,2481.4685823495965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13472.525845031681,495.6627237835981,0.0,5469.22975132181,14.986951824887164,127.24498520553192,4.299578149483342,3045.18144111518,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,2255.7733933816344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12339.173552380873,547.3738960858484,0.0,5009.140518686902,12.316809184182134,104.57444720800756,1.3068234625854394,2789.010964433681,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,2333.50258038858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10519.424800800758,642.6201387614068,0.0,4270.40569445623,3.1821106765070337,27.017343532266352,0.2284550816507708,2377.69498779016,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,3236.189932107416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8412.347298971203,636.780068090285,0.0,3415.028529557576,16.392290056837176,139.17684730949208,0.10197335467840049,1901.4343832555683,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,4503.579936977621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5922.164796808922,644.8499855573106,0.0,2404.128243768225,142.5731553208951,1210.5009245033648,0.11217069014624045,1338.580941532851,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,5730.421591773469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3479.87041968827,577.2113492377565,0.0,1412.6683480902275,51.71705727478277,439.097707438779,0.47353880459046915,786.5516044586584,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,9396.074920403582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.9420844699014,537.8174140882205,0.0,531.3706630431137,184.51017074153413,1566.5623150459044,1.0004688089108185,295.85886039270673,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,10599.073985096577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.58979181913296,586.6616437840966,0.0,71.2814304082225,216.21864581567516,1835.779463992697,4.334580744915408,39.68838371121672,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,9539.679010359061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,486.53097714249327,0.0,0.0,102.49142278291916,870.191599204974,11.361727900536605,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,7974.771971092123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,364.95132421592825,0.0,0.0,190.64729494943316,1618.6688600033547,17.51585363711184,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,3852.9791217397433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,569.8847140360323,0.0,0.0,208.0358135384781,1766.3040707161108,26.284712986752766,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,10212.259353701957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,503.3079073887862,0.0,0.0,281.67528234822953,2391.531483783517,35.734547129168945,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,4696.561539451649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,554.8067137565748,0.0,0.0,488.6848007402961,4149.121913977692,47.90243952787589,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,720.5116618456525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,568.9290668327266,0.0,0.0,502.84145735760075,4269.317373526537,60.78750595045388,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,696.790749151327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,533.2515430096965,0.0,0.0,523.0652525251777,4441.025172882021,70.09648088032603,0.0,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1009.4952689697511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.3660419022964,599.7221671879404,0.0,110.16221063088933,508.90859590787306,4320.829713333176,71.95827586630023,61.33659300824403,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,603.0073993351255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612.233543066585,561.7086141000045,0.0,654.4931337482251,705.1318992409267,5986.841029132078,77.29275186009535,364.4115231666264,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1402.6395404297818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878.9381283681205,508.8294306529013,0.0,1574.671599018007,806.5514900785485,6847.932362878421,101.71453272603232,876.7524765296063,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,5622.382222651561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6337.195213835978,286.16346188851304,0.0,2572.6116247331206,731.8212652508267,6213.444011696902,82.0056760849947,1432.3898484866395,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,11682.652187405867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8795.452299303872,0.0,0.0,3570.551650448249,611.7191182062732,5193.730590155166,60.0893328307134,1988.0272204436808,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,255.50179851251596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10902.529801133427,193.46561341586482,0.0,4425.928815346902,635.7395476151839,5397.673274463514,86.96664895330971,2464.2878249782725,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,11204.893669586381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12578.61417758879,159.48702055612736,0.0,5106.342469243574,372.8930394628914,3166.0053254397303,123.36061011066555,2843.1314876762513,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13047.000504009411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13584.264803462042,160.12411885774065,0.0,5514.59066158159,141.5503012862452,1201.8165003437891,136.13801104320314,3070.437685295046,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,2752.4903980103118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13903.518970405874,0.0,0.0,5644.193262323794,101.15932562939452,858.8815820264908,139.4714930389762,3142.598382951793,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,1570.7778878887766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13504.45126172607,0.0,0.0,5482.190011396033,102.49142278291916,870.191599204974,138.72052941090806,3052.397510880856,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13678.028571428571,0.0,0.0,0.0,0.0,1382.1899878183758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12339.173552380873,0.0,0.0,5009.140518686902,345.52771232849193,2933.6631729428586,136.9549383547097,2789.010964433681,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,12763.404756205622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10519.424800800758,0.0,0.0,4270.40569445623,409.81199958674654,3479.461496491307,136.92858586079004,2377.69498779016,724.5900000000001,799.9746835443038,432.22171682991996,0.0,10247.39393939394,772.3971428571427,557.8885714285713,2313.08,19555.969999999998,0.0,0.0,0.0,0.0,1722.4120514196354,7578.755555555556,13.892436413508717,0.0,2273.0288455001933,0.0,1557.0133333333335,13654.918051040731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
