buildings_solar_pv_solar_radiation,energy_power_hydro_river,energy_power_solar_csp_solar_radiation,energy_power_solar_pv_solar_radiation,energy_power_wind_turbine_coastal,energy_power_wind_turbine_inland,energy_power_wind_turbine_offshore,households_solar_pv_solar_radiation,energy_chp_supercritical_waste_mix,energy_power_supercritical_waste_mix,energy_power_hydro_mountain,energy_power_nuclear_gen3_uranium_oxide,energy_power_nuclear_gen2_uranium_oxide,energy_chp_ultra_supercritical_lignite,energy_chp_ultra_supercritical_coal,industry_chp_ultra_supercritical_coal,energy_power_ultra_supercritical_lignite,energy_power_ultra_supercritical_oxyfuel_ccs_lignite,energy_power_combined_cycle_coal,energy_power_ultra_supercritical_coal,energy_power_combined_cycle_ccs_coal,energy_chp_ultra_supercritical_cofiring_coal,energy_power_ultra_supercritical_ccs_coal,energy_power_supercritical_coal,energy_chp_combined_cycle_network_gas,agriculture_chp_engine_network_gas,buildings_collective_chp_network_gas,households_collective_chp_network_gas,industry_chp_combined_cycle_gas_power_fuelmix,industry_chp_engine_gas_power_fuelmix,industry_chp_turbine_gas_power_fuelmix,energy_power_ultra_supercritical_cofiring_coal,energy_power_combined_cycle_network_gas,energy_power_combined_cycle_ccs_network_gas,energy_power_engine_network_gas,agriculture_chp_supercritical_wood_pellets,households_collective_chp_wood_pellets,buildings_collective_chp_wood_pellets,households_collective_chp_biogas,buildings_chp_engine_biogas,agriculture_chp_engine_biogas,energy_power_ultra_supercritical_network_gas,energy_power_turbine_network_gas,energy_power_ultra_supercritical_crude_oil,energy_power_engine_diesel
Merit::VolatileProducer,Merit::VolatileProducer,Merit::VolatileProducer,Merit::VolatileProducer,Merit::VolatileProducer,Merit::VolatileProducer,Merit::VolatileProducer,Merit::VolatileProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer,Merit::DispatchableProducer
3240.4297944803643,1534.9958757394731,0.0,1315.4663975335616,1545.271320217466,13119.9478437694,136.11780365938597,732.4310812160908,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,2085.2939433960273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755.8979181913296,1534.9958757394731,0.0,712.8143040822251,1542.8532230944181,13099.417269157368,136.0212455002801,396.88383711216727,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,3178.5502826946176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372.7929178586735,1534.9958757394731,0.0,557.2911831915569,1546.700195790176,13132.079546949237,136.29160834577675,310.2909999240575,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,1862.9210244692222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430.99312537423543,1534.9958757394731,0.0,174.9635110020007,1551.426476530679,13172.207488236392,136.29160834577675,97.41694183662287,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,1648.990208670919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.962708347193905,1534.9958757394731,0.0,6.480130037111137,1551.426476530679,13172.207488236392,136.29160834577675,3.6080348828378837,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,4127.5302770389535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1534.9958757394731,0.0,0.0,1551.426476530679,13172.207488236392,136.29160834577675,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,7529.738749411772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1534.9958757394731,0.0,0.0,1549.2282064188166,13153.543329498174,136.29160834577675,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,6518.211782952683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1534.9958757394731,0.0,0.0,1544.062271655943,13109.682556463393,136.29160834577675,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,1761.4208572937787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1534.9958757394731,0.0,0.0,1529.882270958854,12989.288896698685,135.74122683887288,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,11356.30497005675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1534.9958757394731,0.0,0.0,1515.5186627473745,12867.336338518528,99.58418629704344,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,8600.032171368483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1534.9958757394731,0.0,0.0,1479.8154854044728,12564.202630886008,44.3977271893761,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,2667.2955972493914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1534.9958757394731,0.0,0.0,1475.007548747102,12523.381399458523,32.40640880327261,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1038.8690625019544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,1402.1690891166904,11904.954862404165,40.208163187351126,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,6545.430434110454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,1386.2785957963024,11770.038462385872,53.42190773419913,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,5432.071052845236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,1338.6071158351365,11365.289262330974,72.05749154730029,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,6743.96568453532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,1510.725656927068,12826.64187564035,22.839520010549293,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,6829.791984244341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,1520.3420706678285,12908.288926920075,27.688491042477416,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,1251.133040238507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.55250016632687,1750.1435445607885,0.0,77.76156044533366,1527.8129833930825,12971.719849385454,36.19847851467519,43.29641859405461,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,9988.621443339216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814.0981257068897,1750.1435445607885,0.0,330.48663189266824,1531.0674016601506,12999.351112172195,39.859494954944545,184.0097790247322,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,1975.0930157523399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723.9725014969406,1750.1435445607885,0.0,699.8540440080023,1510.0387702312992,12820.80994340608,58.02328645348349,389.6677673464912,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,3367.639798611781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985.0264609252586,1750.1435445607885,0.0,1211.784316939782,1465.3911350063433,12441.734348178814,70.90714686747914,674.7025230906839,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,2449.432518204878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4804.775212505366,1750.1435445607885,0.0,1950.5191411704527,1377.009141359408,11691.337229041856,74.93951411335196,1086.0184997342033,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,1411.0523815236083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894.900836715315,1750.1435445607885,0.0,1581.1517290551185,1237.324502130223,10505.360917124837,77.88213434664452,880.3605114124442,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,5537.763290142102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107.0775018295967,1750.1435445607885,0.0,855.3771648986707,807.8667074194476,6859.0990639554775,68.14631963590871,476.260604534601,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,974.7326096408633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819.7487515801074,1750.1435445607885,0.0,738.7348242306706,512.0571615108271,4347.562246289026,42.99750904660403,411.3159766435193,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,2034.4471394018274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340.8675011642904,1750.1435445607885,0.0,544.3309231173365,496.2186188456568,4213.086927314552,24.281105993014357,303.0749301583828,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,1237.7841896247355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973.7252091788288,1750.1435445607885,0.0,395.2879322637796,399.2075450214812,3389.4255985958334,18.726754580566865,220.09012785311106,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,1518.656826159926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.1795836382659,1750.1435445607885,0.0,142.562860816445,360.58047277009456,3061.466898615311,18.99127222326163,79.37676742243345,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,618.9058783000163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.962708347193905,1750.1435445607885,0.0,6.480130037111137,436.8240838512638,3708.8044811602363,23.625839637348477,3.6080348828378837,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,1400.7219142590566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,500.17825451194847,4246.705757058163,35.152473817455196,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,2108.9958360311075,1725.7777777777783,2039.5964951415372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,490.2791653462166,4162.658682699112,29.523236838342168,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,2108.9958360311075,1725.7777777777783,2216.311825556444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,362.06877356245843,3074.1031447658625,48.05319841649972,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,1969.0932050948559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,198.6509885781307,1686.6232972546998,48.92486899751617,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,541.0136062422662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,63.168667928404126,536.3262863536601,50.20094263070034,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,9565.560289585337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,12.470326350369294,105.87786699400046,53.65197667016355,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,3784.636369702799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1750.1435445607885,0.0,0.0,5.316361881858311,45.13795713154685,48.05319841649972,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,12896.190809568114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1791.518096033192,0.0,0.0,1.3509139179642333,11.46977874579244,41.254167884570876,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,9962.788916364429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1791.518096033192,0.0,0.0,0.5953179977469499,5.05447876933226,35.152473817455196,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,8784.24958920297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1791.518096033192,0.0,0.0,0.34345269100785564,2.916045443845533,28.4748106692767,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,9758.852340369645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1791.518096033192,0.0,0.0,0.0,0.0,46.13552313826351,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,11546.954154956358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1791.518096033192,0.0,0.0,0.0,0.0,56.64287283769816,0.0,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,1270.574466892489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.51520851352075,1791.518096033192,0.0,84.24169048244478,0.0,0.0,68.83652644380125,46.90445347689249,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,10342.361899444655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814.0981257068897,1791.518096033192,0.0,330.48663189266824,0.0,0.0,88.67174186871665,184.0097790247322,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,2108.9958360311075,1725.7777777777783,35.194324709216744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043.2266684408185,1791.518096033192,0.0,829.4566447502251,0.0,0.0,109.7169806948288,461.8284650032489,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,2108.9958360311075,1725.7777777777783,1281.5362035374164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4501.483753908682,1791.518096033192,0.0,1827.3966704653412,0.0,0.0,125.68436449492967,1017.4658369602836,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,1948.6181689140594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4501.483753908682,1791.518096033192,0.0,1827.3966704653412,0.5495243056125694,4.665672710152856,134.35017955644497,1017.4658369602836,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,2108.9958360311075,1171.8330977529704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373.782087131132,1791.518096033192,0.0,1775.5556301684526,8.205462917218503,69.66753611446069,137.18653883898253,988.6015578975807,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,2108.9958360311075,1725.7777777777783,538.0746067075852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4549.371878950265,1791.518096033192,0.0,1846.8370605766752,15.359427385729484,130.4074459769143,137.88009202967302,1028.2899416087976,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,2108.9958360311075,876.3159557159679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4357.819378783937,1791.518096033192,0.0,1769.0755001313412,22.334825884314274,189.63126207547532,137.88009202967302,984.9935230147427,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,1652.925824176762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767.199169937759,1791.518096033192,0.0,1529.3106887582273,86.64179659056308,735.6221768217973,137.88009202967302,851.49623234974,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1364.45889964685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388.7556262058679,1791.518096033192,0.0,563.7713132286682,222.1684990801251,1886.2960066129785,133.0279068188179,313.8990348068955,672.3000000000002,799.9746835443038,2145.859363681684,0.0,10488.50909090909,517.6285714285713,2365.65,716.6571428571428,19775.7,0.0,0.0,7751.000000000001,0.0,1592.4,0.0,13678.028571428571,11143.199999999995,0.0,0.0,0.0,1598.1142745130637,13.60599442560132,550.4673715217303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
